# OpenSignals Text File Format. Version 1
# {"20:19:07:00:80:B3": {"position": 0, "device": "bitalino_rev", "device name": "20:19:07:00:80:B3", "device connection": "20:19:07:00:80:B3", "sampling rate": 10, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2025-1-30", "time": "14:59:10.185", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["ECGBIT", "ECGBIT", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1], "convertedValues": 0}}
# EndOfHeader
3	0	0	0	0	946	988	3	0	0	0	
4	0	0	0	0	146	1005	3	0	0	0	
5	0	0	0	0	497	1013	3	0	0	0	
6	0	0	0	0	499	999	3	0	0	0	
7	0	0	0	0	266	962	3	0	0	0	
8	0	0	0	0	380	916	2	0	0	0	
9	0	0	0	0	647	889	2	0	0	0	
10	0	0	0	0	946	878	2	0	0	0	
11	0	0	0	0	409	881	2	0	0	0	
12	0	0	0	0	256	872	2	0	0	0	
13	0	0	0	0	606	859	2	0	0	0	
14	0	0	0	0	286	839	2	0	0	0	
15	0	0	0	0	299	824	2	0	0	0	
0	0	0	0	0	424	825	2	0	0	0	
1	0	0	0	0	802	864	2	0	0	0	
2	0	0	0	0	946	781	1	0	0	0	
3	0	0	0	0	206	486	0	0	0	0	
4	0	0	0	0	285	250	0	0	0	0	
5	0	0	0	0	605	239	0	0	0	0	
6	0	0	0	0	279	472	0	0	0	0	
7	0	0	0	0	309	672	1	0	0	0	
8	0	0	0	0	425	829	2	0	0	0	
9	0	0	0	0	645	923	2	0	0	0	
10	0	0	0	0	946	972	3	0	0	0	
11	0	0	0	0	542	996	3	0	0	0	
12	0	0	0	0	220	1009	3	0	0	0	
13	0	0	0	0	673	1005	3	0	0	0	
14	0	0	0	0	356	956	3	0	0	0	
15	0	0	0	0	326	854	2	0	0	0	
0	0	0	0	0	448	783	1	0	0	0	
1	0	0	0	0	946	719	1	0	0	0	
2	0	0	0	0	946	684	1	0	0	0	
3	0	0	0	0	116	672	1	0	0	0	
4	0	0	0	0	582	634	1	0	0	0	
5	0	0	0	0	517	606	1	0	0	0	
6	0	0	0	0	317	566	0	0	0	0	
7	0	0	0	0	434	507	0	0	0	0	
8	0	0	0	0	946	329	0	0	0	0	
9	0	0	0	0	703	190	0	0	0	0	
10	0	0	0	0	128	105	0	0	0	0	
11	0	0	0	0	646	66	0	0	0	0	
12	0	0	0	0	423	63	0	0	0	0	
13	0	0	0	0	330	108	0	0	0	0	
14	0	0	0	0	883	156	0	0	0	0	
15	0	0	0	0	947	257	0	0	0	0	
0	0	0	0	0	280	324	0	0	0	0	
1	0	0	0	0	370	458	0	0	0	0	
2	0	0	0	0	569	574	0	0	0	0	
3	0	0	0	0	295	623	1	0	0	0	
4	0	0	0	0	406	660	1	0	0	0	
5	0	0	0	0	947	715	1	0	0	0	
6	0	0	0	0	726	698	1	0	0	0	
7	0	0	0	0	140	731	1	0	0	0	
8	0	0	0	0	652	739	1	0	0	0	
9	0	0	0	0	384	682	1	0	0	0	
10	0	0	0	0	344	455	0	0	0	0	
11	0	0	0	0	841	465	0	0	0	0	
12	0	0	0	0	946	566	0	0	0	0	
13	0	0	0	0	167	643	1	0	0	0	
14	0	0	0	0	415	700	1	0	0	0	
15	0	0	0	0	591	702	1	0	0	0	
0	0	0	0	0	280	813	2	0	0	0	
1	0	0	0	0	318	896	2	0	0	0	
2	0	0	0	0	946	595	0	0	0	0	
3	0	0	0	0	802	301	0	0	0	0	
4	0	0	0	0	16	154	0	0	0	0	
5	0	0	0	0	580	76	0	0	0	0	
6	0	0	0	0	455	38	0	0	0	0	
7	0	0	0	0	274	19	0	0	0	0	
8	0	0	0	0	946	12	0	0	0	0	
9	0	0	0	0	524	4	0	0	0	0	
10	0	0	0	0	131	236	0	0	0	0	
11	0	0	0	0	612	316	0	0	0	0	
12	0	0	0	0	388	639	1	0	0	0	
13	0	0	0	0	319	821	2	0	0	0	
14	0	0	0	0	434	916	2	0	0	0	
15	0	0	0	0	479	968	3	0	0	0	
0	0	0	0	0	946	995	3	0	0	0	
1	0	0	0	0	864	1008	3	0	0	0	
2	0	0	0	0	86	1016	3	0	0	0	
3	0	0	0	0	684	1019	3	0	0	0	
4	0	0	0	0	408	1020	3	0	0	0	
5	0	0	0	0	276	1020	3	0	0	0	
6	0	0	0	0	444	1020	3	0	0	0	
7	0	0	0	0	947	1020	3	0	0	0	
8	0	0	0	0	626	1020	3	0	0	0	
9	0	0	0	0	104	1002	3	0	0	0	
10	0	0	0	0	681	1006	3	0	0	0	
11	0	0	0	0	407	1014	3	0	0	0	
12	0	0	0	0	724	1020	3	0	0	0	
13	0	0	0	0	399	1020	3	0	0	0	
14	0	0	0	0	222	1020	3	0	0	0	
15	0	0	0	0	613	1020	3	0	0	0	
0	0	0	0	0	404	1020	3	0	0	0	
1	0	0	0	0	352	1020	3	0	0	0	
2	0	0	0	0	428	1020	3	0	0	0	
3	0	0	0	0	444	1020	3	0	0	0	
4	0	0	0	0	448	1020	3	0	0	0	
5	0	0	0	0	947	1020	3	0	0	0	
6	0	0	0	0	946	1020	3	0	0	0	
7	0	0	0	0	145	1020	3	0	0	0	
8	0	0	0	0	672	1020	3	0	0	0	
9	0	0	0	0	449	1020	3	0	0	0	
10	0	0	0	0	269	1020	3	0	0	0	
11	0	0	0	0	435	1020	3	0	0	0	
12	0	0	0	0	908	984	3	0	0	0	
13	0	0	0	0	947	881	2	0	0	0	
14	0	0	0	0	160	790	1	0	0	0	
15	0	0	0	0	441	599	1	0	0	0	
0	0	0	0	0	609	335	0	0	0	0	
1	0	0	0	0	268	175	0	0	0	0	
2	0	0	0	0	360	90	0	0	0	0	
3	0	0	0	0	525	44	0	0	0	0	
4	0	0	0	0	947	23	0	0	0	0	
5	0	0	0	0	581	13	0	0	0	0	
6	0	0	0	0	173	7	0	0	0	0	
7	0	0	0	0	709	3	0	0	0	0	
8	0	0	0	0	343	1	0	0	0	0	
9	0	0	0	0	306	0	0	0	0	0	
10	0	0	0	0	447	0	0	0	0	0	
11	0	0	0	0	947	3	0	0	0	0	
12	0	0	0	0	850	0	0	0	0	0	
13	0	0	0	0	84	0	0	0	0	0	
14	0	0	0	0	683	0	0	0	0	0	
15	0	0	0	0	412	0	0	0	0	0	
0	0	0	0	0	266	0	0	0	0	0	
1	0	0	0	0	440	0	0	0	0	0	
2	0	0	0	0	826	0	0	0	0	0	
3	0	0	0	0	947	0	0	0	0	0	
4	0	0	0	0	198	0	0	0	0	0	
5	0	0	0	0	446	0	0	0	0	0	
6	0	0	0	0	569	0	0	0	0	0	
7	0	0	0	0	252	0	0	0	0	0	
8	0	0	0	0	379	0	0	0	0	0	
9	0	0	0	0	463	0	0	0	0	0	
10	0	0	0	0	947	0	0	0	0	0	
11	0	0	0	0	947	0	0	0	0	0	
12	0	0	0	0	110	0	0	0	0	0	
13	0	0	0	0	587	0	0	0	0	0	
14	0	0	0	0	457	0	0	0	0	0	
15	0	0	0	0	246	0	0	0	0	0	
0	0	0	0	0	413	0	0	0	0	0	
1	0	0	0	0	452	0	0	0	0	0	
2	0	0	0	0	797	0	0	0	0	0	
3	0	0	0	0	947	0	0	0	0	0	
4	0	0	0	0	235	9	0	0	0	0	
5	0	0	0	0	460	7	0	0	0	0	
6	0	0	0	0	536	54	0	0	0	0	
7	0	0	0	0	248	155	0	0	0	0	
8	0	0	0	0	377	384	0	0	0	0	
9	0	0	0	0	463	536	0	0	0	0	
10	0	0	0	0	546	675	1	0	0	0	
11	0	0	0	0	947	836	2	0	0	0	
12	0	0	0	0	458	925	2	0	0	0	
13	0	0	0	0	292	972	3	0	0	0	
14	0	0	0	0	628	997	3	0	0	0	
15	0	0	0	0	269	991	3	0	0	0	
0	0	0	0	0	344	919	2	0	0	0	
1	0	0	0	0	469	897	2	0	0	0	
2	0	0	0	0	436	935	2	0	0	0	
3	0	0	0	0	947	983	3	0	0	0	
4	0	0	0	0	708	1005	3	0	0	0	
5	0	0	0	0	182	1012	3	0	0	0	
6	0	0	0	0	663	1014	3	0	0	0	
7	0	0	0	0	313	1019	3	0	0	0	
8	0	0	0	0	276	1020	3	0	0	0	
9	0	0	0	0	439	1020	3	0	0	0	
10	0	0	0	0	418	1020	3	0	0	0	
11	0	0	0	0	947	1020	3	0	0	0	
12	0	0	0	0	946	1020	3	0	0	0	
13	0	0	0	0	96	1020	3	0	0	0	
14	0	0	0	0	614	1020	3	0	0	0	
15	0	0	0	0	420	1020	3	0	0	0	
0	0	0	0	0	246	1019	3	0	0	0	
1	0	0	0	0	408	1010	3	0	0	0	
2	0	0	0	0	453	1009	3	0	0	0	
3	0	0	0	0	537	1018	3	0	0	0	
4	0	0	0	0	947	1006	3	0	0	0	
5	0	0	0	0	487	1016	3	0	0	0	
6	0	0	0	0	257	1020	3	0	0	0	
7	0	0	0	0	648	1020	3	0	0	0	
8	0	0	0	0	273	1020	3	0	0	0	
9	0	0	0	0	318	1020	3	0	0	0	
10	0	0	0	0	453	1020	3	0	0	0	
11	0	0	0	0	415	1020	3	0	0	0	
12	0	0	0	0	947	1019	3	0	0	0	
13	0	0	0	0	946	1020	3	0	0	0	
14	0	0	0	0	94	1020	3	0	0	0	
15	0	0	0	0	654	1020	3	0	0	0	
0	0	0	0	0	394	1017	3	0	0	0	
1	0	0	0	0	274	938	3	0	0	0	
2	0	0	0	0	441	989	3	0	0	0	
3	0	0	0	0	447	1009	3	0	0	0	
4	0	0	0	0	947	998	3	0	0	0	
5	0	0	0	0	947	784	1	0	0	0	
6	0	0	0	0	157	487	0	0	0	0	
7	0	0	0	0	546	251	0	0	0	0	
8	0	0	0	0	521	129	0	0	0	0	
9	0	0	0	0	230	67	0	0	0	0	
10	0	0	0	0	391	33	0	0	0	0	
11	0	0	0	0	462	17	0	0	0	0	
12	0	0	0	0	906	11	0	0	0	0	
13	0	0	0	0	947	4	0	0	0	0	
14	0	0	0	0	143	2	0	0	0	0	
15	0	0	0	0	521	0	0	0	0	0	
0	0	0	0	0	543	0	0	0	0	0	
1	0	0	0	0	241	0	0	0	0	0	
2	0	0	0	0	392	0	0	0	0	0	
3	0	0	0	0	452	0	0	0	0	0	
4	0	0	0	0	947	0	0	0	0	0	
5	0	0	0	0	930	0	0	0	0	0	
6	0	0	0	0	96	0	0	0	0	0	
7	0	0	0	0	659	0	0	0	0	0	
8	0	0	0	0	410	0	0	0	0	0	
9	0	0	0	0	258	0	0	0	0	0	
10	0	0	0	0	449	0	0	0	0	0	
11	0	0	0	0	483	0	0	0	0	0	
12	0	0	0	0	947	0	0	0	0	0	
13	0	0	0	0	638	2	0	0	0	0	
14	0	0	0	0	186	15	0	0	0	0	
15	0	0	0	0	690	43	0	0	0	0	
0	0	0	0	0	316	81	0	0	0	0	
1	0	0	0	0	307	34	0	0	0	0	
2	0	0	0	0	461	13	0	0	0	0	
3	0	0	0	0	534	5	0	0	0	0	
4	0	0	0	0	947	0	0	0	0	0	
5	0	0	0	0	481	0	0	0	0	0	
6	0	0	0	0	264	0	0	0	0	0	
7	0	0	0	0	662	0	0	0	0	0	
8	0	0	0	0	270	7	0	0	0	0	
9	0	0	0	0	319	38	0	0	0	0	
10	0	0	0	0	465	19	0	0	0	0	
11	0	0	0	0	682	24	0	0	0	0	
12	0	0	0	0	947	70	0	0	0	0	
13	0	0	0	0	274	289	0	0	0	0	
14	0	0	0	0	398	561	0	0	0	0	
15	0	0	0	0	600	781	1	0	0	0	
0	0	0	0	0	248	895	2	0	0	0	
1	0	0	0	0	367	956	3	0	0	0	
2	0	0	0	0	449	988	3	0	0	0	
3	0	0	0	0	947	1005	3	0	0	0	
4	0	0	0	0	947	1014	3	0	0	0	
5	0	0	0	0	73	1018	3	0	0	0	
6	0	0	0	0	611	1020	3	0	0	0	
7	0	0	0	0	447	1020	3	0	0	0	
8	0	0	0	0	249	1020	3	0	0	0	
9	0	0	0	0	422	1020	3	0	0	0	
10	0	0	0	0	481	1020	3	0	0	0	
11	0	0	0	0	947	1020	3	0	0	0	
12	0	0	0	0	479	1008	3	0	0	0	
13	0	0	0	0	201	971	3	0	0	0	
14	0	0	0	0	676	969	3	0	0	0	
15	0	0	0	0	299	1002	3	0	0	0	
0	0	0	0	0	319	1015	3	0	0	0	
1	0	0	0	0	471	1012	3	0	0	0	
2	0	0	0	0	819	1018	3	0	0	0	
3	0	0	0	0	947	1016	3	0	0	0	
4	0	0	0	0	146	1020	3	0	0	0	
5	0	0	0	0	526	1020	3	0	0	0	
6	0	0	0	0	537	1020	3	0	0	0	
7	0	0	0	0	259	1020	3	0	0	0	
8	0	0	0	0	423	1020	3	0	0	0	
9	0	0	0	0	465	1020	3	0	0	0	
10	0	0	0	0	947	954	3	0	0	0	
11	0	0	0	0	849	995	3	0	0	0	
12	0	0	0	0	127	1012	3	0	0	0	
13	0	0	0	0	696	1019	3	0	0	0	
14	0	0	0	0	387	973	3	0	0	0	
15	0	0	0	0	297	768	1	0	0	0	
0	0	0	0	0	468	513	0	0	0	0	
1	0	0	0	0	481	267	0	0	0	0	
2	0	0	0	0	947	136	0	0	0	0	
3	0	0	0	0	507	69	0	0	0	0	
4	0	0	0	0	258	36	0	0	0	0	
5	0	0	0	0	683	18	0	0	0	0	
6	0	0	0	0	283	9	0	0	0	0	
7	0	0	0	0	331	6	0	0	0	0	
8	0	0	0	0	465	1	0	0	0	0	
9	0	0	0	0	947	0	0	0	0	0	
10	0	0	0	0	947	0	0	0	0	0	
11	0	0	0	0	124	6	0	0	0	0	
12	0	0	0	0	626	0	0	0	0	0	
13	0	0	0	0	485	3	0	0	0	0	
14	0	0	0	0	271	7	0	0	0	0	
15	0	0	0	0	436	0	0	0	0	0	
0	0	0	0	0	757	0	0	0	0	0	
1	0	0	0	0	947	0	0	0	0	0	
2	0	0	0	0	218	7	0	0	0	0	
3	0	0	0	0	474	0	0	0	0	0	
4	0	0	0	0	563	0	0	0	0	0	
5	0	0	0	0	267	0	0	0	0	0	
6	0	0	0	0	838	0	0	0	0	0	
7	0	0	0	0	271	0	0	0	0	0	
8	0	0	0	0	349	0	0	0	0	0	
9	0	0	0	0	576	0	0	0	0	0	
10	0	0	0	0	323	0	0	0	0	0	
11	0	0	0	0	373	13	0	0	0	0	
12	0	0	0	0	454	91	0	0	0	0	
13	0	0	0	0	425	47	0	0	0	0	
14	0	0	0	0	409	36	0	0	0	0	
15	0	0	0	0	947	33	0	0	0	0	
0	0	0	0	0	947	89	0	0	0	0	
1	0	0	0	0	338	295	0	0	0	0	
2	0	0	0	0	615	556	0	0	0	0	
3	0	0	0	0	400	772	1	0	0	0	
4	0	0	0	0	269	891	2	0	0	0	
5	0	0	0	0	465	954	3	0	0	0	
6	0	0	0	0	739	988	3	0	0	0	
7	0	0	0	0	947	1005	3	0	0	0	
8	0	0	0	0	182	1014	3	0	0	0	
9	0	0	0	0	477	1018	3	0	0	0	
10	0	0	0	0	574	1020	3	0	0	0	
11	0	0	0	0	248	1020	3	0	0	0	
12	0	0	0	0	403	1020	3	0	0	0	
13	0	0	0	0	510	1018	3	0	0	0	
14	0	0	0	0	947	1020	3	0	0	0	
15	0	0	0	0	602	1020	3	0	0	0	
0	0	0	0	0	270	1020	3	0	0	0	
1	0	0	0	0	670	1019	3	0	0	0	
2	0	0	0	0	286	1011	3	0	0	0	
3	0	0	0	0	369	966	3	0	0	0	
4	0	0	0	0	467	973	3	0	0	0	
5	0	0	0	0	947	984	3	0	0	0	
6	0	0	0	0	947	1000	3	0	0	0	
7	0	0	0	0	180	1015	3	0	0	0	
8	0	0	0	0	618	1018	3	0	0	0	
9	0	0	0	0	403	1019	3	0	0	0	
10	0	0	0	0	298	1020	3	0	0	0	
11	0	0	0	0	484	1020	3	0	0	0	
12	0	0	0	0	751	1020	3	0	0	0	
13	0	0	0	0	947	1000	3	0	0	0	
14	0	0	0	0	215	994	3	0	0	0	
15	0	0	0	0	561	1011	3	0	0	0	
0	0	0	0	0	454	1019	3	0	0	0	
1	0	0	0	0	257	1020	3	0	0	0	
2	0	0	0	0	428	875	2	0	0	0	
3	0	0	0	0	569	883	2	0	0	0	
4	0	0	0	0	946	863	2	0	0	0	
5	0	0	0	0	378	688	1	0	0	0	
6	0	0	0	0	156	369	0	0	0	0	
7	0	0	0	0	132	219	0	0	0	0	
8	0	0	0	0	0	377	0	0	0	0	
9	0	0	0	0	0	693	1	0	0	0	
10	0	0	0	0	0	784	1	0	0	0	
11	0	0	0	0	0	596	1	0	0	0	
12	0	0	0	0	376	333	0	0	0	0	
13	0	0	0	0	512	171	0	0	0	0	
14	0	0	0	0	236	87	0	0	0	0	
15	0	0	0	0	420	43	0	0	0	0	
0	0	0	0	0	287	21	0	0	0	0	
1	0	0	0	0	364	12	0	0	0	0	
2	0	0	0	0	500	4	0	0	0	0	
3	0	0	0	0	645	3	0	0	0	0	
4	0	0	0	0	946	0	0	0	0	0	
5	0	0	0	0	947	0	0	0	0	0	
6	0	0	0	0	946	47	0	0	0	0	
